Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Units YTD, Values YTD ,Units MAT, Values MAT 
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,1,3738," $14,910 ",3738," $14,910 ",35826," $142,856 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,2,3518," $14,007 ",7256," $28,917 ",36369," $145,012 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,3,5124," $20,475 ",12380," $49,392 ",39183," $156,254 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,4,4210," $16,790 ",16590," $66,182 ",40705," $162,320 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,5,4336," $17,294 ",20926," $83,475 ",41527," $165,620 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,6,4620," $18,438 ",25546," $101,913 ",42640," $170,044 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,7,3812," $15,236 ",29358," $117,149 ",43568," $173,807 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,8,4242," $16,989 ",33600," $134,138 ",44961," $179,449 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,9,4536," $18,081 ",38136," $152,219 ",46900," $187,177 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,10,4494," $17,934 ",42630," $170,153 ",48937," $195,297 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,11,4484," $17,850 ",47114," $188,003 ",50061," $199,749 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2020,12,4064," $16,212 ",51178," $204,215 ",51178," $204,215 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,1,5844," $23,361 ",5844," $23,361 ",53284," $212,666 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,2,7712," $30,703 ",13556," $54,064 ",57478," $229,361 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,3,8259," $32,973 ",21815," $87,037 ",60613," $241,859 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,4,8195," $32,731 ",30010," $119,768 ",64598," $257,801 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,5,8533," $34,084 ",38543," $153,852 ",68795," $274,591 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,6,6875," $27,467 ",45418," $181,318 ",71050," $283,620 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,7,8919," $35,613 ",54337," $216,931 ",76157," $303,997 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,8,5216," $20,817 ",59553," $237,749 ",77131," $307,826 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,9,3236," $12,944 ",62789," $250,693 ",75831," $302,689 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,10,1980," $7,953 ",64769," $258,647 ",73317," $292,709 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,11,805," $3,188 ",65574," $261,834 ",69638," $278,046 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2021,12,805," $3,220 ",66379," $265,054 ",66379," $265,054 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,1,315," $1,281 ",315," $1,281 ",60850," $242,974 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,2,336," $1,344 ",651," $2,625 ",53474," $213,616 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,3,168, $651 ,819," $3,276 ",45383," $181,294 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,4,294," $1,134 ",1113," $4,410 ",37482," $149,696 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,5,399," $1,617 ",1512," $6,027 ",29348," $117,230 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,6,147, $651 ,1659," $6,678 ",22620," $90,414 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,7,105, $420 ,1764," $7,098 ",13806," $55,221 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,8,147, $588 ,1911," $7,686 ",8737," $34,992 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,9,42, $147 ,1953," $7,833 ",5543," $22,194 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,11,84, $399 ,2037," $8,232 ",2842," $11,452 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,North,2022,12,84, $336 ,2121," $8,568 ",2121," $8,568 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,1,2009," $8,001 ",2009," $8,001 ",2009," $8,001 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,2,1648," $6,577 ",3657," $14,578 ",3657," $14,578 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,3,2250," $8,971 ",5907," $23,548 ",5907," $23,548 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,4,1536," $6,129 ",7443," $29,677 ",7443," $29,677 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,5,2348," $9,359 ",9791," $39,036 ",9791," $39,036 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,6,1592," $6,374 ",11383," $45,409 ",11383," $45,409 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,7,1452," $5,796 ",12835," $51,205 ",12835," $51,205 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,8,1614," $6,447 ",14449," $57,652 ",14449," $57,652 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,9,976," $3,892 ",15425," $61,544 ",15425," $61,544 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,10,1516," $6,048 ",16941," $67,592 ",16941," $67,592 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,11,1166," $4,652 ",18107," $72,244 ",18107," $72,244 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2018,12,1267," $5,058 ",19374," $77,301 ",19374," $77,301 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,1,3059," $12,208 ",3059," $12,208 ",20424," $81,508 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,2,3129," $12,460 ",6188," $24,668 ",21905," $87,392 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,3,2730," $10,878 ",8918," $35,546 ",22385," $89,299 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,4,3920," $15,659 ",12838," $51,205 ",24769," $98,830 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,5,3409," $13,622 ",16247," $64,827 ",25830," $103,093 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,6,3829," $15,295 ",20076," $80,122 ",28067," $112,014 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,7,3591," $14,308 ",23667," $94,430 ",30206," $120,526 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,8,2688," $10,738 ",26355," $105,168 ",31280," $124,817 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,9,2744," $10,955 ",29099," $116,123 ",33048," $131,880 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,10,3241," $12,922 ",32340," $129,045 ",34773," $138,754 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,11,2373," $9,464 ",34713," $138,509 ",35980," $143,567 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2019,12,1974," $7,882 ",36687," $146,391 ",36687," $146,391 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,1,2835," $11,351 ",2835," $11,351 ",36463," $145,534 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,2,2835," $11,277 ",5670," $22,628 ",36169," $144,351 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,3,2740," $10,962 ",8410," $33,590 ",36179," $144,435 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,4,2898," $11,561 ",11308," $45,150 ",35157," $140,336 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,5,2184," $8,705 ",13492," $53,855 ",33932," $135,419 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,6,2068," $8,253 ",15560," $62,108 ",32171," $128,377 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,7,2667," $10,616 ",18227," $72,723 ",31247," $124,684 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,8,1827," $7,266 ",20054," $79,989 ",30386," $121,212 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,9,2006," $8,001 ",22060," $87,990 ",29648," $118,258 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,10,2468," $9,818 ",24528," $97,808 ",28875," $115,154 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,11,3129," $12,432 ",27657," $110,240 ",29631," $118,122 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2020,12,2415," $9,660 ",30072," $119,900 ",30072," $119,900 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,1,2334," $9,306 ",2334," $9,306 ",29571," $117,855 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,2,2930," $11,705 ",5264," $21,011 ",29666," $118,283 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,3,3140," $12,526 ",8404," $33,536 ",30066," $119,846 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,4,3091," $12,300 ",11495," $45,837 ",30259," $120,586 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,5,3832," $15,247 ",15327," $61,083 ",31907," $127,128 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,6,4073," $16,229 ",19400," $77,312 ",33912," $135,104 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,7,3011," $12,027 ",22411," $89,339 ",34256," $136,515 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,8,2174," $8,630 ",24585," $97,969 ",34603," $137,879 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,9,1143," $4,605 ",25728," $102,573 ",33740," $134,483 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,10,499," $1,980 ",26227," $104,553 ",31771," $126,645 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,11,322," $1,272 ",26549," $105,825 ",28964," $115,485 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2021,12,177, $644 ,26726," $106,469 ",26726," $106,469 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2022,1,189, $693 ,189, $693 ,24581," $97,857 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2022,2,63, $315 ,252," $1,008 ",21714," $86,467 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2022,4,42, $210 ,294," $1,218 ",15525," $61,851 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2022,5,63, $273 ,357," $1,491 ",11756," $46,877 "
Shampoo,Organic,Apex Trading Co.,Wonder Waves,South,2022,6,63, $273 ,420," $1,764 ",7746," $30,921 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,1,1204," $6,559 ",1204," $6,559 ",1204," $6,559 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,2,752," $4,109 ",1956," $10,668 ",1956," $10,668 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,3,1414," $7,704 ",3370," $18,372 ",3370," $18,372 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,4,1911," $10,406 ",5281," $28,777 ",5281," $28,777 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,5,990," $5,408 ",6271," $34,185 ",6271," $34,185 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,6,1211," $6,598 ",7482," $40,782 ",7482," $40,782 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,7,1054," $5,744 ",8536," $46,526 ",8536," $46,526 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,8,1162," $6,346 ",9698," $52,871 ",9698," $52,871 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,9,903," $4,932 ",10601," $57,803 ",10601," $57,803 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,10,1236," $6,734 ",11837," $64,537 ",11837," $64,537 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,11,952," $5,187 ",12789," $69,724 ",12789," $69,724 "
Shampoo,Organic,Badoa,Wild Flower,Center,2018,12,1228," $6,692 ",14017," $76,416 ",14017," $76,416 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,1,1764," $9,632 ",1764," $9,632 ",14577," $79,489 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,2,2184," $11,893 ",3948," $21,525 ",16009," $87,273 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,3,2436," $13,272 ",6384," $34,797 ",17031," $92,841 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,4,1799," $9,807 ",8183," $44,604 ",16919," $92,243 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,5,2177," $11,872 ",10360," $56,476 ",18106," $98,707 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,6,1841," $10,031 ",12201," $66,507 ",18736," $102,141 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,7,1596," $8,680 ",13797," $75,187 ",19278," $105,077 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,8,2786," $15,204 ",16583," $90,391 ",20902," $113,936 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,9,2331," $12,705 ",18914," $103,096 ",22330," $121,709 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,10,2093," $11,410 ",21007," $114,506 ",23187," $126,385 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,11,1876," $10,220 ",22883," $124,726 ",24111," $131,418 "
Shampoo,Organic,Badoa,Wild Flower,Center,2019,12,1484," $8,127 ",24367," $132,853 ",24367," $132,853 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,1,3118," $17,000 ",3118," $17,000 ",25721," $140,221 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,2,3528," $19,247 ",6646," $36,246 ",27065," $147,574 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,3,3182," $17,346 ",9828," $53,592 ",27811," $151,648 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,4,3129," $17,094 ",12957," $70,686 ",29141," $158,935 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,5,2205," $11,991 ",15162," $82,677 ",29169," $159,054 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,6,2362," $12,884 ",17524," $95,561 ",29690," $161,907 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,7,2814," $15,299 ",20338," $110,859 ",30908," $168,525 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,8,2604," $14,186 ",22942," $125,045 ",30726," $167,507 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,9,2184," $11,918 ",25126," $136,962 ",30579," $166,719 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,10,2604," $14,175 ",27730," $151,137 ",31090," $169,484 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,11,2331," $12,674 ",30061," $163,811 ",31545," $171,938 "
Shampoo,Organic,Badoa,Wild Flower,Center,2020,12,3728," $20,276 ",33789," $184,086 ",33789," $184,086 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,1,2801," $15,198 ",2801," $15,198 ",33472," $182,285 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,2,3156," $17,227 ",5957," $32,425 ",33100," $180,265 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,3,4347," $23,667 ",10304," $56,092 ",34265," $186,586 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,4,4250," $23,136 ",14554," $79,228 ",35386," $192,628 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,5,3816," $20,833 ",18370," $100,062 ",36997," $201,471 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,6,4122," $22,443 ",22492," $122,505 ",38757," $211,030 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,7,4605," $25,180 ",27097," $147,685 ",40548," $220,912 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,8,3059," $16,696 ",30156," $164,381 ",41003," $223,423 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,9,3993," $21,735 ",34149," $186,116 ",42812," $233,240 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,10,3140," $17,098 ",37289," $203,214 ",43348," $236,163 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,11,4669," $25,406 ",41958," $228,620 ",45686," $248,896 "
Shampoo,Organic,Badoa,Wild Flower,Center,2021,12,4556," $24,778 ",46514," $253,398 ",46514," $253,398 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,1,11004," $60,060 ",11004," $60,060 ",54717," $298,260 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,2,9576," $55,230 ",20580," $115,290 ",61137," $336,263 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,3,11718," $75,684 ",32298," $190,974 ",68508," $388,280 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,4,10710," $68,880 ",43008," $259,854 ",74968," $434,024 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,5,9534," $61,404 ",52542," $321,258 ",80686," $474,594 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,6,11298," $72,660 ",63840," $393,918 ",87862," $524,811 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,7,9660," $62,370 ",73500," $456,288 ",92917," $562,001 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,8,9072," $58,548 ",82572," $514,836 ",98930," $603,853 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,9,10164," $65,478 ",92736," $580,314 ",105101," $647,596 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,10,8904," $57,624 ",101640," $637,938 ",110865," $688,122 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,11,11004," $70,854 ",112644," $708,792 ",117200," $733,570 "
Shampoo,Organic,Badoa,Wild Flower,Center,2022,12,8862," $57,414 ",121506," $766,206 ",121506," $766,206 "
Shampoo,Organic,Badoa,Wild Flower,Center,2023,1,16016," $103,376 ",16016," $103,376 ",126518," $809,522 "
Shampoo,Organic,Badoa,Wild Flower,Center,2023,2,15568," $100,632 ",31584," $204,008 ",132510," $854,924 "
Shampoo,Organic,Badoa,Wild Flower,Center,2023,3,14336," $92,344 ",45920," $296,352 ",135128," $871,584 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,1,472," $2,569 ",472," $2,569 ",472," $2,569 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,2,312," $1,708 ",784," $4,277 ",784," $4,277 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,3,290," $1,586 ",1074," $5,863 ",1074," $5,863 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,4,214," $1,176 ",1288," $7,039 ",1288," $7,039 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,5,175, $970 ,1463," $8,008 ",1463," $8,008 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,6,396," $2,142 ",1859," $10,150 ",1859," $10,150 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,7,189," $1,022 ",2048," $11,172 ",2048," $11,172 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,8,374," $2,048 ",2422," $13,220 ",2422," $13,220 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,9,276," $1,505 ",2698," $14,725 ",2698," $14,725 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,10,326," $1,768 ",3024," $16,492 ",3024," $16,492 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,11,304," $1,663 ",3328," $18,155 ",3328," $18,155 "
Shampoo,Organic,Badoa,Wild Flower,North,2018,12,210," $1,138 ",3538," $19,292 ",3538," $19,292 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,1,658," $3,584 ",658," $3,584 ",3724," $20,307 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,2,889," $4,837 ",1547," $8,421 ",4301," $23,436 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,3,392," $2,163 ",1939," $10,584 ",4403," $24,014 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,4,959," $5,229 ",2898," $15,813 ",5148," $28,067 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,5,595," $3,227 ",3493," $19,040 ",5568," $30,324 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,6,658," $3,584 ",4151," $22,624 ",5830," $31,766 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,7,315," $1,687 ",4466," $24,311 ",5956," $32,431 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,8,651," $3,549 ",5117," $27,860 ",6233," $33,933 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,9,518," $2,828 ",5635," $30,688 ",6475," $35,256 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,10,413," $2,233 ",6048," $32,921 ",6562," $35,721 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,11,385," $2,093 ",6433," $35,014 ",6643," $36,152 "
Shampoo,Organic,Badoa,Wild Flower,North,2019,12,336," $1,848 ",6769," $36,862 ",6769," $36,862 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,1,1208," $6,573 ",1208," $6,573 ",7319," $39,851 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,2,483," $2,646 ",1691," $9,219 ",6913," $37,660 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,3,766," $4,190 ",2457," $13,409 ",7287," $39,687 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,4,850," $4,631 ",3307," $18,039 ",7178," $39,088 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,5,630," $3,423 ",3937," $21,462 ",7213," $39,284 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,6,588," $3,192 ",4525," $24,654 ",7143," $38,892 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,7,850," $4,673 ",5375," $29,327 ",7678," $41,878 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,8,682," $3,675 ",6057," $33,002 ",7709," $42,004 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,9,525," $2,888 ",6582," $35,889 ",7716," $42,063 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,10,830," $4,505 ",7412," $40,394 ",8133," $44,335 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,11,934," $5,114 ",8346," $45,507 ",8682," $47,355 "
Shampoo,Organic,Badoa,Wild Flower,North,2020,12,504," $2,783 ",8850," $48,290 ",8850," $48,290 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,1,950," $5,184 ",950," $5,184 ",8592," $46,901 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,2,628," $3,349 ",1578," $8,533 ",8737," $47,604 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,3,1208," $6,553 ",2786," $15,086 ",9179," $49,967 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,4,1368," $7,374 ",4154," $22,460 ",9697," $52,710 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,5,886," $4,862 ",5040," $27,322 ",9953," $54,149 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,6,580," $3,220 ",5620," $30,542 ",9945," $54,177 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,7,741," $3,993 ",6361," $34,535 ",9836," $53,498 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,8,1546," $8,404 ",7907," $42,939 ",10700," $58,227 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,9,773," $4,267 ",8680," $47,205 ",10948," $59,606 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,10,741," $4,025 ",9421," $51,230 ",10859," $59,126 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,11,724," $3,945 ",10145," $55,175 ",10649," $57,957 "
Shampoo,Organic,Badoa,Wild Flower,North,2021,12,789," $4,331 ",10934," $59,506 ",10934," $59,506 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,1,1638," $8,862 ",1638," $8,862 ",11622," $63,183 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,2,3864," $21,462 ",5502," $30,324 ",14858," $81,297 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,3,1470," $9,576 ",6972," $39,900 ",15120," $84,320 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,4,1470," $9,534 ",8442," $49,434 ",15222," $86,480 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,5,1302," $8,400 ",9744," $57,834 ",15638," $90,018 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,6,2184," $14,112 ",11928," $71,946 ",17242," $100,910 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,7,2940," $19,194 ",14868," $91,140 ",19441," $116,111 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,8,3360," $21,462 ",18228," $112,602 ",21255," $129,169 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,9,2226," $14,196 ",20454," $126,798 ",22708," $139,098 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,10,1680," $10,878 ",22134," $137,676 ",23647," $145,951 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,11,3234," $21,000 ",25368," $158,676 ",26157," $163,007 "
Shampoo,Organic,Badoa,Wild Flower,North,2022,12,1512," $9,954 ",26880," $168,630 ",26880," $168,630 "
Shampoo,Organic,Badoa,Wild Flower,North,2023,1,3024," $19,656 ",3024," $19,656 ",28266," $179,424 "
Shampoo,Organic,Badoa,Wild Flower,North,2023,2,2184," $13,944 ",5208," $33,600 ",26586," $171,906 "
Shampoo,Organic,Badoa,Wild Flower,North,2023,3,4480," $28,672 ",9688," $62,272 ",29596," $191,002 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,1,150, $830 ,150, $830 ,150, $830 
Shampoo,Organic,Badoa,Wild Flower,South,2018,2,94, $518 ,244," $1,348 ",244," $1,348 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,3,136, $735 ,380," $2,083 ",380," $2,083 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,4,102, $571 ,482," $2,653 ",482," $2,653 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,5,56, $305 ,538," $2,958 ",538," $2,958 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,6,42, $228 ,580," $3,185 ",580," $3,185 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,7,133, $718 ,713," $3,903 ",713," $3,903 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,8,56, $315 ,769," $4,218 ",769," $4,218 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,9,231," $1,260 ",1000," $5,478 ",1000," $5,478 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,10,91, $501 ,1091," $5,978 ",1091," $5,978 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,11,80, $445 ,1171," $6,423 ",1171," $6,423 "
Shampoo,Organic,Badoa,Wild Flower,South,2018,12,63, $336 ,1234," $6,759 ",1234," $6,759 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,1,182, $980 ,182, $980 ,1266," $6,909 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,2,224," $1,211 ",406," $2,191 ",1396," $7,602 "
Shampoo,Organic,Badoa,Wild Flower,South,2019,3,196," $1,078 ",602," $3,269 ",1456," $7,945 "
